route_id,service_id,trip_headsign,direction_id,shape_id,trip_id
104,1,Kempegowda Bus Station,1,104 DOWN,39650
104,1,Kempegowda Bus Station,1,104 DOWN,39651
104,1,Kempegowda Bus Station,1,104 DOWN,39652
104,1,Kempegowda Bus Station,1,104 DOWN,39653
104,1,Kempegowda Bus Station,1,104 DOWN,39654
104,1,Kempegowda Bus Station,1,104 DOWN,39655
104,1,Kempegowda Bus Station,1,104 DOWN,39656
104,1,Sadashivanagara,0,104 UP,39643
104,1,Sadashivanagara,0,104 UP,39644
104,1,Sadashivanagara,0,104 UP,39645
104,1,Sadashivanagara,0,104 UP,39646
104,1,Sadashivanagara,0,104 UP,39647
104,1,Sadashivanagara,0,104 UP,39648
104,1,Sadashivanagara,0,104 UP,39649
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39565
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39566
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39567
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,39562
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,39563
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,39564
111,1,KR Market,1,111 DOWN,15180
111,1,KR Market,1,111 DOWN,15181
111,1,KR Market,1,111 DOWN,15182
111,1,KR Market,1,111 DOWN,15183
111,1,KR Market,1,111 DOWN,15184
111,1,KR Market,1,111 DOWN,15185
111,1,KR Market,1,111 DOWN,15186
111,1,KR Market,1,111 DOWN,15187
111,1,KR Market,1,111 DOWN,15188
111,1,KR Market,1,111 DOWN,15189
111,1,KR Market,1,111 DOWN,15190
111,1,KR Market,1,111 DOWN,15191
111,1,KR Market,1,111 DOWN,15192
111,1,KR Market,1,111 DOWN,15193
111,1,KR Market,1,111 DOWN,15194
111,1,KR Market,1,111 DOWN,15195
111,1,KR Market,1,111 DOWN,15196
111,1,KR Market,1,111 DOWN,15197
111,1,KR Market,1,111 DOWN,15198
111,1,KR Market,1,111 DOWN,15199
111,1,KR Market,1,111 DOWN,15200
111,1,KR Market,1,111 DOWN,15201
111,1,KR Market,1,111 DOWN,15202
111,1,KR Market,1,111 DOWN,15203
111,1,KR Market,1,111 DOWN,15204
111,1,KR Market,1,111 DOWN,15205
111,1,KR Market,1,111 DOWN,15206
111,1,KR Market,1,111 DOWN,15207
111,1,KR Market,1,111 DOWN,15208
111,1,KR Market,1,111 DOWN,15209
111,1,KR Market,1,111 DOWN,15210
111,1,KR Market,1,111 DOWN,15211
111,1,KR Market,1,111 DOWN,15212
111,1,KR Market,1,111 DOWN,15213
111,1,KR Market,1,111 DOWN,15214
111,1,KR Market,1,111 DOWN,15215
111,1,KR Market,1,111 DOWN,15216
111,1,KR Market,1,111 DOWN,15217
111,1,KR Market,1,111 DOWN,15218
111,1,KR Market,1,111 DOWN,15219
111,1,KR Market,1,111 DOWN,15220
111,1,KR Market,1,111 DOWN,15221
111,1,KR Market,1,111 DOWN,15222
111,1,KR Market,1,111 DOWN,15223
111,1,KR Market,1,111 DOWN,15224
111,1,KR Market,1,111 DOWN,15225
111,1,KR Market,1,111 DOWN,15226
111,1,KR Market,1,111 DOWN,15227
111,1,KR Market,1,111 DOWN,15228
111,1,KR Market,1,111 DOWN,15229
111,1,KR Market,1,111 DOWN,15230
111,1,Kaval Byrasandra,0,111 UP,15130
111,1,Kaval Byrasandra,0,111 UP,15131
111,1,Kaval Byrasandra,0,111 UP,15132
111,1,Kaval Byrasandra,0,111 UP,15133
111,1,Kaval Byrasandra,0,111 UP,15134
111,1,Kaval Byrasandra,0,111 UP,15135
111,1,Kaval Byrasandra,0,111 UP,15136
111,1,Kaval Byrasandra,0,111 UP,15137
111,1,Kaval Byrasandra,0,111 UP,15138
111,1,Kaval Byrasandra,0,111 UP,15139
111,1,Kaval Byrasandra,0,111 UP,15140
111,1,Kaval Byrasandra,0,111 UP,15141
111,1,Kaval Byrasandra,0,111 UP,15142
111,1,Kaval Byrasandra,0,111 UP,15143
111,1,Kaval Byrasandra,0,111 UP,15144
111,1,Kaval Byrasandra,0,111 UP,15145
111,1,Kaval Byrasandra,0,111 UP,15146
111,1,Kaval Byrasandra,0,111 UP,15147
111,1,Kaval Byrasandra,0,111 UP,15148
111,1,Kaval Byrasandra,0,111 UP,15149
111,1,Kaval Byrasandra,0,111 UP,15150
111,1,Kaval Byrasandra,0,111 UP,15151
111,1,Kaval Byrasandra,0,111 UP,15152
111,1,Kaval Byrasandra,0,111 UP,15153
111,1,Kaval Byrasandra,0,111 UP,15154
111,1,Kaval Byrasandra,0,111 UP,15155
111,1,Kaval Byrasandra,0,111 UP,15156
111,1,Kaval Byrasandra,0,111 UP,15157
111,1,Kaval Byrasandra,0,111 UP,15158
111,1,Kaval Byrasandra,0,111 UP,15159
111,1,Kaval Byrasandra,0,111 UP,15160
111,1,Kaval Byrasandra,0,111 UP,15161
111,1,Kaval Byrasandra,0,111 UP,15162
111,1,Kaval Byrasandra,0,111 UP,15163
111,1,Kaval Byrasandra,0,111 UP,15164
111,1,Kaval Byrasandra,0,111 UP,15165
111,1,Kaval Byrasandra,0,111 UP,15166
111,1,Kaval Byrasandra,0,111 UP,15167
111,1,Kaval Byrasandra,0,111 UP,15168
111,1,Kaval Byrasandra,0,111 UP,15169
111,1,Kaval Byrasandra,0,111 UP,15170
111,1,Kaval Byrasandra,0,111 UP,15171
111,1,Kaval Byrasandra,0,111 UP,15172
111,1,Kaval Byrasandra,0,111 UP,15173
111,1,Kaval Byrasandra,0,111 UP,15174
111,1,Kaval Byrasandra,0,111 UP,15175
111,1,Kaval Byrasandra,0,111 UP,15176
111,1,Kaval Byrasandra,0,111 UP,15177
111,1,Kaval Byrasandra,0,111 UP,15178
111,1,Kaval Byrasandra,0,111 UP,15179
111 CMS-KBR,1,Cubbon Park Metro Station,1,111 CMS-KBR DOWN,44387
111 CMS-KBR,1,Cubbon Park Metro Station,1,111 CMS-KBR DOWN,44388
111-C,1,Kaval Byrasandra,0,111-C UP,15231
111-C,1,Kaval Byrasandra,0,111-C UP,15232
111-C,1,Kaval Byrasandra,0,111-C UP,15233
111-C,1,Kaval Byrasandra,0,111-C UP,15234
111-C,1,Kaval Byrasandra,0,111-C UP,15235
111-C,1,Kaval Byrasandra,0,111-C UP,15236
111-C,1,Kaval Byrasandra,0,111-C UP,15237
111-C,1,Kaval Byrasandra,0,111-C UP,15238
111-C,1,Kaval Byrasandra,0,111-C UP,15239
111-C,1,Kaval Byrasandra,0,111-C UP,15240
111-C,1,Kaval Byrasandra,0,111-C UP,15241
111-C,1,Kaval Byrasandra,0,111-C UP,15242
111-C,1,Kaval Byrasandra,0,111-C UP,15243
111-C,1,Kaval Byrasandra,0,111-C UP,15244
111-C,1,Kaval Byrasandra,0,111-C UP,15245
111-C,1,Kaval Byrasandra,0,111-C UP,15246
111-C,1,Kaval Byrasandra,0,111-C UP,15247
111-C,1,Kaval Byrasandra,0,111-C UP,15248
111-C,1,Kaval Byrasandra,0,111-C UP,15249
111-C,1,Kaval Byrasandra,0,111-C UP,15250
111-C,1,Kaval Byrasandra,0,111-C UP,15251
111-C,1,Kaval Byrasandra,0,111-C UP,15252
111-C,1,Kaval Byrasandra,0,111-C UP,15253
111-C,1,Kaval Byrasandra,0,111-C UP,15254
111-C,1,Kaval Byrasandra,0,111-C UP,15255
111-C,1,Kaval Byrasandra,0,111-C UP,15256
111-C,1,Kaval Byrasandra,0,111-C UP,15257
111-C,1,Kaval Byrasandra,0,111-C UP,15258
111-C,1,Kaval Byrasandra,0,111-C UP,15259
111-C,1,Kaval Byrasandra,0,111-C UP,15260
111-C,1,Kaval Byrasandra,0,111-C UP,15261
111-C,1,Kaval Byrasandra,0,111-C UP,15262
111-C,1,Kaval Byrasandra,0,111-C UP,15263
111-C,1,Kaval Byrasandra,0,111-C UP,15264
111-C,1,Kaval Byrasandra,0,111-C UP,15265
111-C,1,Kaval Byrasandra,0,111-C UP,15266
111-C,1,Kaval Byrasandra,0,111-C UP,15267
111-C,1,Kaval Byrasandra,0,111-C UP,15268
111-C,1,Kaval Byrasandra,0,111-C UP,15269
111-C,1,Kaval Byrasandra,0,111-C UP,15270
111-C,1,Kaval Byrasandra,0,111-C UP,15271
111-C,1,Kaval Byrasandra,0,111-C UP,15272
111-C,1,Kaval Byrasandra,0,111-C UP,15273
111-C,1,Kaval Byrasandra,0,111-C UP,15274
111-C,1,Kaval Byrasandra,0,111-C UP,15275
111-C,1,Kaval Byrasandra,0,111-C UP,15276
111-C,1,Kaval Byrasandra,0,111-C UP,15277
111-C,1,Kaval Byrasandra,0,111-C UP,15278
111-C,1,Kaval Byrasandra,0,111-C UP,15279
111-C,1,Kaval Byrasandra,0,111-C UP,15280
111-C,1,Kaval Byrasandra,0,111-C UP,15281
111-C,1,Kaval Byrasandra,0,111-C UP,15282
111-C,1,Kaval Byrasandra,0,111-C UP,15283
111-C,1,Kaval Byrasandra,0,111-C UP,15284
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15285
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15286
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15287
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15288
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15289
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15290
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15291
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15292
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15293
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15294
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15295
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15296
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15297
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15298
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15299
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15300
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15301
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15302
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15303
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15304
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15305
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15306
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15307
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15308
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15309
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15310
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15311
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15312
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15313
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15314
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15315
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15316
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15317
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15318
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15319
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15320
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15321
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15322
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15323
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15324
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15325
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15326
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15327
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15328
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15329
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15330
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15331
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15332
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15333
112,1,Kaval Byrasandra,0,112 UP,3402
112,1,Kaval Byrasandra,0,112 UP,3403
112,1,Kaval Byrasandra,0,112 UP,3404
112,1,Kaval Byrasandra,0,112 UP,3405
112,1,Kaval Byrasandra,0,112 UP,3406
112,1,Kaval Byrasandra,0,112 UP,3407
112,1,Kaval Byrasandra,0,112 UP,3408
112,1,Kaval Byrasandra,0,112 UP,3409
112,1,Kaval Byrasandra,0,112 UP,3410
112,1,Kaval Byrasandra,0,112 UP,3411
112,1,Kaval Byrasandra,0,112 UP,3412
112,1,Kaval Byrasandra,0,112 UP,3413
112,1,Kaval Byrasandra,0,112 UP,3414
112,1,Kaval Byrasandra,0,112 UP,3415
112,1,Kaval Byrasandra,0,112 UP,3416
112,1,Kaval Byrasandra,0,112 UP,3417
112,1,Kaval Byrasandra,0,112 UP,3418
112,1,Kaval Byrasandra,0,112 UP,3419
112,1,Kaval Byrasandra,0,112 UP,3420
112,1,Kaval Byrasandra,0,112 UP,3421
112,1,Kaval Byrasandra,0,112 UP,3422
112,1,Kaval Byrasandra,0,112 UP,3423
112,1,Kaval Byrasandra,0,112 UP,3424
112,1,Kaval Byrasandra,0,112 UP,3425
112,1,Kaval Byrasandra,0,112 UP,3426
112,1,Kaval Byrasandra,0,112 UP,3427
112,1,Kaval Byrasandra,0,112 UP,3428
112,1,Kaval Byrasandra,0,112 UP,3429
112,1,Kaval Byrasandra,0,112 UP,3430
112,1,Kaval Byrasandra,0,112 UP,3431
112,1,Kaval Byrasandra,0,112 UP,3432
112,1,Kaval Byrasandra,0,112 UP,3433
112,1,Kaval Byrasandra,0,112 UP,3434
112,1,Kaval Byrasandra,0,112 UP,3435
112,1,Kaval Byrasandra,0,112 UP,3436
112,1,Kaval Byrasandra,0,112 UP,3437
112,1,Kaval Byrasandra,0,112 UP,3438
112,1,Kaval Byrasandra,0,112 UP,3439
112,1,Kaval Byrasandra,0,112 UP,3440
112,1,Kaval Byrasandra,0,112 UP,3441
112,1,Kaval Byrasandra,0,112 UP,3442
112,1,Kaval Byrasandra,0,112 UP,3443
112,1,Kaval Byrasandra,0,112 UP,3444
112,1,Kaval Byrasandra,0,112 UP,3445
112,1,Kaval Byrasandra,0,112 UP,3446
112,1,Kaval Byrasandra,0,112 UP,3447
112,1,Kaval Byrasandra,0,112 UP,3448
112,1,Kaval Byrasandra,0,112 UP,3449
112,1,Kaval Byrasandra,0,112 UP,3450
112,1,Kaval Byrasandra,0,112 UP,3451
112,1,Kaval Byrasandra,0,112 UP,3452
112,1,Kaval Byrasandra,0,112 UP,3453
112,1,Kaval Byrasandra,0,112 UP,3454
112,1,Kaval Byrasandra,0,112 UP,3455
112,1,Kaval Byrasandra,0,112 UP,3456
112,1,Kaval Byrasandra,0,112 UP,3457
112,1,Kaval Byrasandra,0,112 UP,3458
112,1,Kaval Byrasandra,0,112 UP,3459
112,1,Kaval Byrasandra,0,112 UP,3460
112,1,Kaval Byrasandra,0,112 UP,3461
112,1,Shivajinagara Bus Station,1,112 DOWN,3462
112,1,Shivajinagara Bus Station,1,112 DOWN,3463
112,1,Shivajinagara Bus Station,1,112 DOWN,3464
112,1,Shivajinagara Bus Station,1,112 DOWN,3465
112,1,Shivajinagara Bus Station,1,112 DOWN,3466
112,1,Shivajinagara Bus Station,1,112 DOWN,3467
112,1,Shivajinagara Bus Station,1,112 DOWN,3468
112,1,Shivajinagara Bus Station,1,112 DOWN,3469
112,1,Shivajinagara Bus Station,1,112 DOWN,3470
112,1,Shivajinagara Bus Station,1,112 DOWN,3471
112,1,Shivajinagara Bus Station,1,112 DOWN,3472
112,1,Shivajinagara Bus Station,1,112 DOWN,3473
112,1,Shivajinagara Bus Station,1,112 DOWN,3474
112,1,Shivajinagara Bus Station,1,112 DOWN,3475
112,1,Shivajinagara Bus Station,1,112 DOWN,3476
112,1,Shivajinagara Bus Station,1,112 DOWN,3477
112,1,Shivajinagara Bus Station,1,112 DOWN,3478
112,1,Shivajinagara Bus Station,1,112 DOWN,3479
112,1,Shivajinagara Bus Station,1,112 DOWN,3480
112,1,Shivajinagara Bus Station,1,112 DOWN,3481
112,1,Shivajinagara Bus Station,1,112 DOWN,3482
112,1,Shivajinagara Bus Station,1,112 DOWN,3483
112,1,Shivajinagara Bus Station,1,112 DOWN,3484
112,1,Shivajinagara Bus Station,1,112 DOWN,3485
112,1,Shivajinagara Bus Station,1,112 DOWN,3486
112,1,Shivajinagara Bus Station,1,112 DOWN,3487
112,1,Shivajinagara Bus Station,1,112 DOWN,3488
112,1,Shivajinagara Bus Station,1,112 DOWN,3489
112,1,Shivajinagara Bus Station,1,112 DOWN,3490
112,1,Shivajinagara Bus Station,1,112 DOWN,3491
112,1,Shivajinagara Bus Station,1,112 DOWN,3492
112,1,Shivajinagara Bus Station,1,112 DOWN,3493
112,1,Shivajinagara Bus Station,1,112 DOWN,3494
112,1,Shivajinagara Bus Station,1,112 DOWN,3495
112,1,Shivajinagara Bus Station,1,112 DOWN,3496
112,1,Shivajinagara Bus Station,1,112 DOWN,3497
112,1,Shivajinagara Bus Station,1,112 DOWN,3498
112,1,Shivajinagara Bus Station,1,112 DOWN,3499
112,1,Shivajinagara Bus Station,1,112 DOWN,3500
112,1,Shivajinagara Bus Station,1,112 DOWN,3501
112,1,Shivajinagara Bus Station,1,112 DOWN,3502
112,1,Shivajinagara Bus Station,1,112 DOWN,3503
112,1,Shivajinagara Bus Station,1,112 DOWN,3504
112,1,Shivajinagara Bus Station,1,112 DOWN,3505
112,1,Shivajinagara Bus Station,1,112 DOWN,3506
112,1,Shivajinagara Bus Station,1,112 DOWN,3507
112,1,Shivajinagara Bus Station,1,112 DOWN,3508
112,1,Shivajinagara Bus Station,1,112 DOWN,3509
112,1,Shivajinagara Bus Station,1,112 DOWN,3510
112,1,Shivajinagara Bus Station,1,112 DOWN,3511
112,1,Shivajinagara Bus Station,1,112 DOWN,3512
112,1,Shivajinagara Bus Station,1,112 DOWN,3513
112,1,Shivajinagara Bus Station,1,112 DOWN,3514
112,1,Shivajinagara Bus Station,1,112 DOWN,3515
112 CMS-KBR,1,Cubbon Park Metro Station,1,112 CMS-KBR DOWN,44391
112 CMS-KBR,1,Cubbon Park Metro Station,1,112 CMS-KBR DOWN,44392
112 CMS-KBR,1,Kaval Byrasandra,0,112 CMS-KBR UP,44389
112 CMS-KBR,1,Kaval Byrasandra,0,112 CMS-KBR UP,44390
112-A,1,Kaval Byrasandra,0,112-A UP,15883
112-A,1,Kaval Byrasandra,0,112-A UP,15884
112-A,1,Kaval Byrasandra,0,112-A UP,15885
112-A,1,Kaval Byrasandra,0,112-A UP,15886
112-A,1,Kaval Byrasandra,0,112-A UP,15887
112-A,1,Kaval Byrasandra,0,112-A UP,15888
112-A,1,Kaval Byrasandra,0,112-A UP,15889
112-A,1,Kaval Byrasandra,0,112-A UP,15890
112-A,1,Kaval Byrasandra,0,112-A UP,15891
112-A,1,Kaval Byrasandra,0,112-A UP,15892
112-A,1,Kaval Byrasandra,0,112-A UP,15893
112-A,1,Kaval Byrasandra,0,112-A UP,15894
112-A,1,Kaval Byrasandra,0,112-A UP,15895
112-A,1,Kaval Byrasandra,0,112-A UP,15896
112-A,1,Kaval Byrasandra,0,112-A UP,15897
112-A,1,Kaval Byrasandra,0,112-A UP,15898
112-A,1,Kaval Byrasandra,0,112-A UP,15899
112-A,1,Kaval Byrasandra,0,112-A UP,15900
112-A,1,Kaval Byrasandra,0,112-A UP,15901
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15902
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15903
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15904
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15905
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15906
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15907
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15908
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15909
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15910
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15911
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15912
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15913
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15914
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15915
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15916
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15917
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15918
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15919
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15920
112A MDG-SBS,1,Shivajinagara Bus Station,0,112A MDG-SBS UP,48536
114,1,KR Market,1,114 DOWN,15988
114,1,KR Market,1,114 DOWN,15989
114,1,KR Market,1,114 DOWN,15990
114,1,KR Market,1,114 DOWN,15991
114,1,KR Market,1,114 DOWN,15992
114,1,KR Market,1,114 DOWN,15993
114,1,KR Market,1,114 DOWN,15994
114,1,KR Market,1,114 DOWN,15995
114,1,KR Market,1,114 DOWN,15996
114,1,KR Market,1,114 DOWN,15997
114,1,KR Market,1,114 DOWN,15998
114,1,KR Market,1,114 DOWN,15999
114,1,KR Market,1,114 DOWN,16000
114,1,KR Market,1,114 DOWN,16001
114,1,KR Market,1,114 DOWN,16002
114,1,KR Market,1,114 DOWN,16003
114,1,KR Market,1,114 DOWN,16004
114,1,KR Market,1,114 DOWN,16005
114,1,KR Market,1,114 DOWN,16006
114,1,KR Market,1,114 DOWN,16007
114,1,KR Market,1,114 DOWN,16008
114,1,KR Market,1,114 DOWN,16009
114,1,KR Market,1,114 DOWN,16010
114,1,KR Market,1,114 DOWN,16011
114,1,KR Market,1,114 DOWN,16012
114,1,KR Market,1,114 DOWN,16013
114,1,KR Market,1,114 DOWN,16014
114,1,KR Market,1,114 DOWN,16015
114,1,KR Market,1,114 DOWN,16016
114,1,KR Market,1,114 DOWN,16017
114,1,KR Market,1,114 DOWN,16018
114,1,KR Market,1,114 DOWN,16019
114,1,KR Market,1,114 DOWN,16020
114,1,KR Market,1,114 DOWN,16021
114,1,Sultan palya,0,114 UP,15956
114,1,Sultan palya,0,114 UP,15957
114,1,Sultan palya,0,114 UP,15958
114,1,Sultan palya,0,114 UP,15959
114,1,Sultan palya,0,114 UP,15960
114,1,Sultan palya,0,114 UP,15961
114,1,Sultan palya,0,114 UP,15962
114,1,Sultan palya,0,114 UP,15963
114,1,Sultan palya,0,114 UP,15964
114,1,Sultan palya,0,114 UP,15965
114,1,Sultan palya,0,114 UP,15966
114,1,Sultan palya,0,114 UP,15967
114,1,Sultan palya,0,114 UP,15968
114,1,Sultan palya,0,114 UP,15969
114,1,Sultan palya,0,114 UP,15970
114,1,Sultan palya,0,114 UP,15971
114,1,Sultan palya,0,114 UP,15972
114,1,Sultan palya,0,114 UP,15973
114,1,Sultan palya,0,114 UP,15974
114,1,Sultan palya,0,114 UP,15975
114,1,Sultan palya,0,114 UP,15976
114,1,Sultan palya,0,114 UP,15977
114,1,Sultan palya,0,114 UP,15978
114,1,Sultan palya,0,114 UP,15979
114,1,Sultan palya,0,114 UP,15980
114,1,Sultan palya,0,114 UP,15981
114,1,Sultan palya,0,114 UP,15982
114,1,Sultan palya,0,114 UP,15983
114,1,Sultan palya,0,114 UP,15984
114,1,Sultan palya,0,114 UP,15985
114,1,Sultan palya,0,114 UP,15986
114,1,Sultan palya,0,114 UP,15987
114 SBS-MRP,1,Manorayanapalya,0,114 SBS-MRP UP,49427
114 SBS-MRP,1,Shivajinagara Bus Station,1,114 SBS-MRP DOWN,49428
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16045
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16046
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16047
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16048
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16049
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16050
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16051
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16052
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16053
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16054
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16055
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16056
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16057
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16058
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16059
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16060
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16061
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16062
114-A,1,Sultan palya,0,114-A UP,16022
114-A,1,Sultan palya,0,114-A UP,16023
114-A,1,Sultan palya,0,114-A UP,16024
114-A,1,Sultan palya,0,114-A UP,16025
114-A,1,Sultan palya,0,114-A UP,16026
114-A,1,Sultan palya,0,114-A UP,16027
114-A,1,Sultan palya,0,114-A UP,16028
114-A,1,Sultan palya,0,114-A UP,16029
114-A,1,Sultan palya,0,114-A UP,16030
114-A,1,Sultan palya,0,114-A UP,16031
114-A,1,Sultan palya,0,114-A UP,16032
114-A,1,Sultan palya,0,114-A UP,16033
114-A,1,Sultan palya,0,114-A UP,16034
114-A,1,Sultan palya,0,114-A UP,16035
114-A,1,Sultan palya,0,114-A UP,16036
114-A,1,Sultan palya,0,114-A UP,16037
114-A,1,Sultan palya,0,114-A UP,16038
114-A,1,Sultan palya,0,114-A UP,16039
114-A,1,Sultan palya,0,114-A UP,16040
114-A,1,Sultan palya,0,114-A UP,16041
114-A,1,Sultan palya,0,114-A UP,16042
114-A,1,Sultan palya,0,114-A UP,16043
114-A,1,Sultan palya,0,114-A UP,16044
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16084
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16085
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16086
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16087
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16088
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16089
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16090
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16091
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16092
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16093
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16094
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16095
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16096
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16097
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16098
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16099
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16100
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16101
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16102
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16103
114-B,1,Kempegowda Bus Station,1,114-B DOWN,16104
114-B,1,Manorayanapalya,0,114-B UP,16063
114-B,1,Manorayanapalya,0,114-B UP,16064
114-B,1,Manorayanapalya,0,114-B UP,16065
114-B,1,Manorayanapalya,0,114-B UP,16066
114-B,1,Manorayanapalya,0,114-B UP,16067
114-B,1,Manorayanapalya,0,114-B UP,16068
114-B,1,Manorayanapalya,0,114-B UP,16069
114-B,1,Manorayanapalya,0,114-B UP,16070
114-B,1,Manorayanapalya,0,114-B UP,16071
